name,price,socket,form_factor,max_memory,memory_slots,color,has_integrated_cpu,primary_socket,ram_type,price_is_predicted
Gigabyte X299 AORUS Gaming 7,584.2498908538684,LGA2066,ATX,128,8,Black / Silver,False,LGA2066,DDR4,True
ASRock Z370 Killer SLI,329.9368904014984,LGA1151,ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
EVGA Z370 Classified K,329.9368904014984,LGA1151,ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
Gigabyte H370 AORUS GAMING 3,204.99681400953403,LGA1151,ATX,64,4,Black / Orange,False,LGA1151,DDR4,True
Gigabyte B360N AORUS GAMING WIFI,313.76681155549795,LGA1151,Mini ITX,32,2,Black / Orange,False,LGA1151,DDR4,True
Gigabyte H310 D3,222.7650832135789,LGA1151,ATX,32,2,Silver / Black,False,LGA1151,DDR4,True
Gigabyte X299 AORUS Gaming 3 Pro,584.2498908538684,LGA2066,ATX,128,8,Black,False,LGA2066,DDR4,True
Biostar H61MLV,,LGA1155,Micro ATX,16,2,Black / Red,False,LGA1155,DDR3,False
Gigabyte H370M D3H GSM,139.44098982725635,LGA1151,Micro ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
Gigabyte GA-Z68AP-D3,,LGA1155,ATX,32,4,Blue / White,False,LGA1155,DDR3,False
EVGA Z490 DARK K|NGP|N,405.14331627016634,LGA1200,EATX,64,2,Black / Yellow,False,LGA1200,DDR4,True
Asus PRIME B560M-A/CSM,207.3117137323357,LGA1200,Micro ATX,128,4,Silver / Black,False,LGA1200,DDR4,True
ASRock Z590 Phantom Gaming 4/ac+,388.3794719854582,LGA1200,ATX,128,4,Black,False,LGA1200,DDR4,True
Asus PRIME H410I-PLUS/CSM,122.03935540342692,LGA1200,Mini ITX,64,2,Black,False,LGA1200,DDR4,True
Gigabyte Z690 AERO D,332.4535609935055,LGA1700,EATX,192,4,Black / Silver,False,LGA1700,DDR5,True
MSI MAG H670 TOMAHAWK WIFI DDR4,224.57058930924768,LGA1700,ATX,128,4,Black / Silver,False,LGA1700,DDR4,True
Gigabyte Z690I AORUS ULTRA PLUS (rev. 1.0),359.8016855991393,LGA1700,Mini ITX,96,2,Unknown,False,LGA1700,DDR5,True
MSI PRO H610M-C EX,130.4496284802125,LGA1700,Micro ATX,96,2,Black / Silver,False,LGA1700,DDR5,True
Biostar Z790 VALKYRIE,273.74238558959206,LGA1700,ATX,192,4,Black,False,LGA1700,DDR5,True
Gigabyte H470M K,122.03935540342692,LGA1200,Micro ATX,64,2,Black,False,LGA1200,DDR4,True
Gigabyte Z790 AORUS TACHYON,386.8382762830944,LGA1700,EATX,96,2,Silver / Black,False,LGA1700,DDR5,True
Gigabyte B650E AORUS TACHYON,257.52460083963337,AM5,ATX,96,2,Silver / Black,False,AM5,DDR5,True
Gigabyte H410M S2 V2,122.03935540342692,LGA1200,Micro ATX,64,2,Gray / Black,False,LGA1200,DDR4,True
Gigabyte A620M S2H (rev. 1.0),142.03030496592893,AM5,Micro ATX,96,2,Black,False,AM5,DDR5,True
Asus PRIME Z790-V WIFI-CSM,273.74238558959206,LGA1700,ATX,192,4,Black / Silver,False,LGA1700,DDR5,True
Asus EX-B650M-V7,169.79423748976467,AM5,Micro ATX,96,2,Black / Red,False,AM5,DDR5,True
Gigabyte Z790 AORUS ELITE X,381.27562082511207,LGA1700,ATX,192,4,Black,False,LGA1700,DDR5,True
Asus PRIME H610I-PLUS-CSM,130.4496284802125,LGA1700,Mini ITX,96,2,Black / Silver,False,LGA1700,DDR5,True
Asus PRIME B650M-R-CSM,169.79423748976467,AM5,Micro ATX,96,2,Silver / Black,False,AM5,DDR5,True
Asus PRIME H610M-F D4 R2.0,130.4496284802125,LGA1700,Micro ATX,64,2,Silver / Black,False,LGA1700,DDR5,True
MSI PRO Z690-P WIFI,332.4535609935055,LGA1700,ATX,192,4,Black,False,LGA1700,DDR5,True
Gigabyte Z590M,355.0781763639027,LGA1200,Micro ATX,128,4,Black / Brown,False,LGA1200,DDR4,True
Biostar B650MS2-E,,AM5,Micro ATX,96,2,Black,False,AM5,DDR5,False
Gigabyte B650M D2HP (rev. 1.2),169.79423748976467,AM5,Micro ATX,96,2,Black / Gray,False,AM5,DDR5,True
Gigabyte Z890 UD,292.37998182153535,LGA1851,ATX,256,4,Black / Gray,False,LGA1851,DDR5,True
Asus B860M AYW GAMING WIFI,158.45448867468838,LGA1851,Micro ATX,128,2,Silver / Black,False,LGA1851,DDR5,True
Gigabyte B860M AORUS ELITE,238.86910584928864,LGA1851,Micro ATX,256,4,Black,False,LGA1851,DDR5,True
Biostar B850MT2-E DJ,,AM5,Micro ATX,128,2,Black,False,AM5,DDR5,False
Gigabyte B760M AORUS ELITE GEN5,240.2995726893714,LGA1700,Micro ATX,256,4,Black / Silver,False,LGA1700,DDR5,True
Asus Pro B860M-CT-CSM,159.99,LGA1851,Micro ATX,256,4,Black,False,LGA1851,DDR5,False
Supermicro MBD-X11SBA-LN4F-O,337.32,Integrated Pentium N3700,Mini ITX,8,2,Green,True,Integrated Pentium N3700,,False
MSI 890FXA-GD65,311.98,AM3,ATX,16,4,Black / Blue,False,AM3,DDR3,False
Asus P10S-M WS,148.576813729197,LGA1151,Micro ATX,64,4,Black,False,LGA1151,DDR4,True
Gigabyte GA-Z270N-Gaming 5,322.88672641584924,LGA1151,Mini ITX,32,2,Black / Orange,False,LGA1151,DDR4,True
ASRock X299 WSI/IPMI,422.88,LGA2066,Mini ITX,64,4,Black / Silver,False,LGA2066,DDR4,False
Gigabyte GA-770T-USB3,,AM3,ATX,16,4,Blue / White,False,AM3,DDR3,False
Asus M4A78T-E,,AM3,ATX,16,4,Black / Blue,False,AM3,DDR3,False
Asus M4A89TD PRO/USB3,,AM3,ATX,16,4,Black / Blue,False,AM3,DDR3,False
Asus Crosshair IV Formula,,AM3,ATX,16,4,Black / Red,False,AM3,DDR3,False
EVGA 170-BL-E762-A1,102.65131687937534,LGA1366,XL ATX,24,6,Black / Red,False,LGA1366,DDR3,True
Intel DX58SO,,LGA1366,ATX,16,4,Black / Blue,False,LGA1366,DDR3,False
MSI NF980-G65,85.38580214637838,AM3,ATX,16,4,Black / Blue,False,AM3,DDR3,True
Gigabyte GA-G41MT-D3,,LGA775,Micro ATX,8,2,Blue / White,False,LGA775,DDR2,False
Asus P5P43TD/USB3,,LGA775,ATX,16,4,Unknown,False,LGA775,DDR2,False
Asus P8P67 WS Revolution,,LGA1155,ATX,32,4,Unknown,False,LGA1155,DDR3,False
MSI P67A-GD65,139.95117880124369,LGA1155,ATX,32,4,Black / Blue,False,LGA1155,DDR3,True
Intel DX58SO2,,LGA1366,ATX,24,6,Black / Blue,False,LGA1366,DDR3,False
Gigabyte G1.Assassin,,LGA1366,XL ATX,24,6,Unknown,False,LGA1366,DDR3,False
Gigabyte GA-P67A-D3-B3,139.95117880124369,LGA1155,ATX,32,4,Blue / White,False,LGA1155,DDR3,True
Foxconn H61MXV,,LGA1155,Micro ATX,8,2,Blue / White,False,LGA1155,DDR3,False
Asus M5A97,,AM3+,ATX,32,4,Unknown,False,AM3+,DDR3,False
Gigabyte GA-970A-D3,,AM3+,ATX,32,4,Blue / White,False,AM3+,DDR3,False
Asus P8Z68-V LE,,LGA1155,ATX,32,4,Black / Blue,False,LGA1155,DDR3,False
ASRock Fatal1ty 990FX Professional,,AM3+,ATX,64,4,Black / Red,False,AM3+,DDR3,False
ASRock 990FX Extreme3,,AM3+/AM3,ATX,32,4,Black / Silver,False,AM3+,DDR3,False
ASRock X79 Extreme9,413.4916860750542,LGA2011,ATX,64,8,Black / Silver,False,LGA2011,DDR3,True
ASRock X79 Extreme6,413.4916860750542,LGA2011,ATX,64,8,Black / Silver,False,LGA2011,DDR3,True
Asus P8H77-V LE,,LGA1155,ATX,32,4,Black / Blue,False,LGA1155,DDR3,False
MSI Z77A-GD55,277.7722293687419,LGA1155,ATX,32,4,Black / Blue,False,LGA1155,DDR3,True
MSI Z77MA-G45,175.01062308522256,LGA1155,Micro ATX,32,4,Black / Blue,False,LGA1155,DDR3,True
ASRock Z77 Pro4-M,277.7722293687419,LGA1155,Micro ATX,32,4,Brown / Black,False,LGA1155,DDR3,True
ASRock H77M-ITX,76.11414862375501,LGA1155,Mini ITX,16,2,Brown / Black,False,LGA1155,DDR3,True
ECS H61H2-M12,74.28461348248126,LGA1155,Micro ATX,16,2,Black / Gray,False,LGA1155,DDR3,True
MSI H61M-E33/W8,76.11414862375501,LGA1155,Micro ATX,16,2,Black / Blue,False,LGA1155,DDR3,True
Asus F1A55-M LE R2.0,,FM1,Micro ATX,32,2,Black / Blue,False,FM1,DDR3,False
Gigabyte GA-F2A85XM-D3H,,FM2,Micro ATX,64,4,Blue / White,False,FM2,DDR3,False
Gigabyte GA-Z87X-UD5H,373.6419394475414,LGA1150,ATX,32,4,Black / Gray,False,LGA1150,DDR4,True
Asus Z87-C,373.6419394475414,LGA1150,ATX,32,4,Unknown,False,LGA1150,DDR4,True
ASRock B85M-ITX,95.55572220292188,LGA1150,Mini ITX,16,2,Unknown,False,LGA1150,DDR4,True
ASRock H87 Pro4,139.95117880124369,LGA1150,ATX,32,4,Brown / Black,False,LGA1150,DDR4,True
ASRock Z87 Pro4,373.6419394475414,LGA1150,ATX,32,4,Brown / Black,False,LGA1150,DDR4,True
MSI Z87 MPOWER,373.6419394475414,LGA1150,ATX,32,4,Black / Yellow,False,LGA1150,DDR4,True
Gigabyte GA-Z87N-WIFI,211.16810134130878,LGA1150,Mini ITX,16,2,Black,False,LGA1150,DDR4,True
Biostar B75MU3B,,LGA1155,Micro ATX,16,2,Black / Red,False,LGA1155,DDR3,False
MSI Z87-G55,373.6419394475414,LGA1150,ATX,32,4,Black / Blue,False,LGA1150,DDR4,True
ECS H81H3-I/HDMI (V1.0),96.23079937575908,LGA1150,Mini ITX,16,2,Black / Gray,False,LGA1150,DDR4,True
ASRock C2550D4I,,Integrated Atom C2550,Mini ITX,64,4,White / Blue,True,Integrated Atom C2550,,False
Asus VANGUARD B85,178.15728788768976,LGA1150,Micro ATX,32,4,Brown,False,LGA1150,DDR4,True
ASRock H97 Pro4,139.95117880124369,LGA1150,ATX,32,4,Black / Blue,False,LGA1150,DDR4,True
ASRock Z97 PRO3,328.70813929491675,LGA1150,ATX,32,4,Black / Blue,False,LGA1150,DDR4,True
Asus Z97-C,328.70813929491675,LGA1150,ATX,32,4,Black / Gold,False,LGA1150,DDR4,True
Asus SABERTOOTH Z97 MARK2,328.70813929491675,LGA1150,ATX,32,4,Brown / Black,False,LGA1150,DDR4,True
Gigabyte GA-Z97N-Gaming 5,185.72108631012833,LGA1150,Mini ITX,16,2,Black / Red,False,LGA1150,DDR4,True
Asus X99-PRO,591.6214550526897,LGA2011-3,ATX,64,8,Black / White,False,LGA2011-3,DDR4,True
ECS A58F2P-M4(1.0),,FM2+,Micro ATX,32,2,Black / Gray,False,FM2+,DDR3,False
Asus B85M-F,95.55572220292188,LGA1150,Micro ATX,16,2,Black / Gold,False,LGA1150,DDR4,True
Asus X99-S,591.6214550526897,LGA2011-3,ATX,64,8,Black / White,False,LGA2011-3,DDR4,True
Asus A68HM-E,,FM2+,Micro ATX,32,2,Black / Gold,False,FM2+,DDR3,False
Gigabyte GA-F2A68HM-HD2,,FM2+,Micro ATX,32,2,Black,False,FM2+,DDR3,False
MSI A78M-E35 V2,143.65466035659813,FM2+,Micro ATX,32,2,Black,False,FM2+,DDR3,True
ASRock Fatal1ty X99 Professional/3.1,590.110038316853,LGA2011-3,EATX,128,8,Black / Red,False,LGA2011-3,DDR4,True
ASRock Z170 Gaming K4/D3,395.21514916126625,LGA1151,ATX,64,4,Black / Red,False,LGA1151,DDR4,True
Asus B85M-GAMER,175.01062308522256,LGA1150,Micro ATX,32,4,Black / Red,False,LGA1150,DDR4,True
Asus H170I-PLUS D3,222.7650832135789,LGA1151,Mini ITX,32,2,Black / Gold,False,LGA1151,DDR4,True
Gigabyte GA-H81M-S2H GSM,98.1321249265184,LGA1150,Micro ATX,16,2,Black / Silver,False,LGA1150,DDR4,True
Gigabyte G1.Sniper Z170,395.21514916126625,LGA1151,ATX,64,4,Black / Green,False,LGA1151,DDR4,True
ASRock Z170A-X1/3.1,395.21514916126625,LGA1151,ATX,64,4,Black / Orange,False,LGA1151,DDR4,True
Asus Z170-PREMIUM,395.21514916126625,LGA1151,ATX,64,4,Black / White,False,LGA1151,DDR4,True
Gigabyte GA-X99P-SLI,590.110038316853,LGA2011-3,ATX,128,8,Black / Orange,False,LGA2011-3,DDR4,True
Gigabyte GA-X150-PLUS WS,438.63661737670463,LGA1151,ATX,64,4,Brown / Black,False,LGA1151,DDR4,True
Gigabyte GA-X150M-PLUS WS,419.9769711517455,LGA1151,Micro ATX,32,2,Brown / Black,False,LGA1151,DDR4,True
ASRock E3C236D2I,,LGA1151,Mini ITX,32,2,Green / Blue,False,LGA1151,DDR4,False
Gigabyte GA-F2A88X-D3HP,,FM2+,ATX,64,4,Black / Silver,False,FM2+,DDR3,False
Gigabyte GA-Z170-Gaming K3-EU,395.21514916126625,LGA1151,ATX,64,4,Black / Red,False,LGA1151,DDR4,True
ASRock D1520D4I,,Integrated Xeon D-1520,Mini ITX,128,4,Black / Green,True,Integrated Xeon D-1520,,False
Gigabyte GA-B250M-HD3,187.29647844715961,LGA1151,Micro ATX,32,2,Black / Gold,False,LGA1151,DDR4,True
Gigabyte GA-B250M-D3V,187.29647844715961,LGA1151,ATX,32,2,Black / Gold,False,LGA1151,DDR4,True
Gigabyte GA-990X-Gaming SLI,,AM3+,ATX,64,4,Black / Red,False,AM3+,DDR3,False
ASRock Z270 SuperCarrier,453.5753305383476,LGA1151,ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
Biostar X370GT3,,AM4,Micro ATX,64,4,Black / White,False,AM4,DDR4,False
Supermicro X11SSA-F-B,,LGA1151,ATX,64,4,Green,False,LGA1151,DDR4,False
Gigabyte GA-B250M-Gaming 3,216.9828395114109,LGA1151,Micro ATX,64,4,Black / Red,False,LGA1151,DDR4,True
MSI X299 XPOWER GAMING AC,618.2165971007885,LGA2066,EATX,128,8,Black / Silver,False,LGA2066,DDR4,True
Asus WS X299 PRO/SE,618.2165971007885,LGA2066,SSI CEB,128,8,Black / Silver,False,LGA2066,DDR4,True
Gigabyte GA-H110M-S2PH,154.76993546184337,LGA1151,Micro ATX,32,2,Black,False,LGA1151,DDR4,True
ASRock H310M-DGS,222.7650832135789,LGA1151,Micro ATX,32,2,Black / Silver,False,LGA1151,DDR4,True
MSI H310M GAMING ARCTIC,222.7650832135789,LGA1151,Micro ATX,32,2,White,False,LGA1151,DDR4,True
Biostar B360MHD PRO,,LGA1151,Micro ATX,32,2,Black,False,LGA1151,DDR4,False
Biostar H310MHD PRO,,LGA1151,Micro ATX,32,2,Black,False,LGA1151,DDR4,False
Gigabyte X299 AORUS Ultra Gaming Pro,584.2498908538684,LGA2066,ATX,128,8,Black,False,LGA2066,DDR4,True
Biostar X570GT,,AM4,Micro ATX,128,4,Black,False,AM4,DDR4,False
ASRock Z490D4U-2L2T,,LGA1200,Micro ATX,128,4,Green / Blue,False,LGA1200,DDR4,False
MSI MPG X299M GAMING EDGE AC,437.93026758060313,LGA2066,Micro ATX,128,4,Black,False,LGA2066,DDR4,True
Gigabyte H410M HD3P,122.03935540342692,LGA1200,Micro ATX,64,2,Black / Silver,False,LGA1200,DDR4,True
ASRock H470M-HDV,122.03935540342692,LGA1200,Micro ATX,64,2,Black / Silver,False,LGA1200,DDR4,True
Gigabyte H510M DS2V,130.08040845928295,LGA1200,Micro ATX,64,2,Black,False,LGA1200,DDR4,True
EVGA Z590 DARK,402.8161809680894,LGA1200,EATX,64,2,Black,False,LGA1200,DDR4,True
Gigabyte Z490 UD AC-Y1,390.6234105839292,LGA1200,ATX,128,4,Black,False,LGA1200,DDR4,True
Biostar B250MHC,,LGA1151,Micro ATX,32,2,Black / Silver,False,LGA1151,DDR4,False
Asus PRIME-H510M-F,130.08040845928295,LGA1200,Micro ATX,64,2,Black / Silver,False,LGA1200,DDR4,True
Asus PRO H610M-C D4-CSM,130.4496284802125,LGA1700,Micro ATX,64,2,Green / Black,False,LGA1700,DDR5,True
Gigabyte B650M D2H,169.79423748976467,AM5,Micro ATX,96,2,Black,False,AM5,DDR5,True
Asus Z790-AYW OC WIFI-CSM,296.26095287030125,LGA1700,ATX,96,2,Silver / Black,False,LGA1700,DDR5,True
Asus PRIME B650M-F-CSM,169.79423748976467,AM5,Micro ATX,96,2,Black / Silver,False,AM5,DDR5,True
Asus Pro H810M-C-CSM,131.00540099819133,LGA1851,Micro ATX,128,2,Green / Black,False,LGA1851,DDR5,True
MSI PRO B850-VC WIFI,196.36373761330913,AM5,ATX,256,4,Black,False,AM5,DDR5,True
MSI PRO B850M-X,161.56089447730653,AM5,Micro ATX,128,2,Silver / Black,False,AM5,DDR5,True
ASRock X870 NOVA WiFi,256.52861167240883,AM5,ATX,256,4,Black,False,AM5,DDR5,True
Asus PRIME B860M-K-CSM,158.45448867468838,LGA1851,Micro ATX,128,2,Silver / Black,False,LGA1851,DDR5,True
ASRock B660M-ITX/eDP,176.72301892391366,LGA1700,Mini ITX,64,2,Black / Silver,False,LGA1700,DDR5,True
Gigabyte GA-B85N-PHOENIX,95.55572220292188,LGA1150,Mini ITX,16,2,Black / Orange,False,LGA1150,DDR4,True
Biostar Z590I Valkyrie,385.27964192800994,LGA1200,Mini ITX,64,2,Black / Gold,False,LGA1200,DDR4,True
Biostar Z690MX2-E D4,,LGA1700,Micro ATX,64,2,Black,False,LGA1700,DDR5,False
Intel DH55HC,,LGA1156,ATX,16,4,Blue / White,False,LGA1156,DDR3,False
Intel DP55WB,,LGA1156,Micro ATX,16,4,Black / Blue,False,LGA1156,DDR3,False
Asus Maximus III Formula,,LGA1156,ATX,16,4,Black / Red,False,LGA1156,DDR3,False
Gigabyte GA-P55M-UD2,111.28372475898429,LGA1156,Micro ATX,16,4,Blue / White,False,LGA1156,DDR3,True
Asus P7P55D-E LX,,LGA1156,ATX,16,4,Blue / White,False,LGA1156,DDR3,False
Zotac GF6100-B-E,,AM3/AM2+,Micro ATX,4,2,Black / Red,False,AM3,DDR3,False
Gigabyte GA-790XTA-UD4,,AM3,ATX,16,4,Blue / White,False,AM3,DDR3,False
ASRock N68-S UCC,115.93700851709474,AM3/AM2+/AM2,Micro ATX,8,2,Black / Blue,False,AM3,DDR3,True
Zotac GF9300-A-E,,LGA775,Micro ATX,16,4,Black / Red,False,LGA775,DDR2,False
Intel DH55PJ,,LGA1156,Micro ATX,8,2,Black / Blue,False,LGA1156,DDR3,False
Asus P7H55-M LX,,LGA1156,Micro ATX,8,2,Black / Blue,False,LGA1156,DDR3,False
MSI P43-C51,89.00013451254281,LGA775,ATX,16,4,Black / Blue,False,LGA775,DDR2,True
ECS G41T-M2(1.0),64.99924081400295,LGA775,Micro ATX,8,2,Unknown,False,LGA775,DDR2,True
MSI H55M-P33,86.65262191200452,LGA1156,Micro ATX,16,4,Black / Blue,False,LGA1156,DDR3,True
ASRock N68C-S UCC,124.80983142144132,AM3/AM2+/AM2,Micro ATX,8,4,Multicolor,False,AM3,DDR3,True
Asus P7H55-M/CSM,,LGA1156,Micro ATX,16,4,Black / Blue,False,LGA1156,DDR3,False
Gigabyte GA-G41MT-S2P,,LGA775,Micro ATX,8,2,Blue / White,False,LGA775,DDR2,False
Intel DG33TLM,,LGA775,Micro ATX,8,4,Black / Blue,False,LGA775,DDR2,False
Biostar H61MH,,LGA1155,Micro ATX,8,2,Black / Red,False,LGA1155,DDR3,False
Gigabyte GA-P61-USB3-B3,98.1321249265184,LGA1155,ATX,16,2,Blue / White,False,LGA1155,DDR3,True
Gigabyte GA-H61M-USB3-B3,76.11414862375501,LGA1155,Micro ATX,16,2,Blue / White,False,LGA1155,DDR3,True
ASRock G41M-S3,64.99924081400295,LGA775,Micro ATX,8,2,Blue / White,False,LGA775,DDR2,True
Gigabyte GA-Z68MA-D2H-B3,,LGA1155,Micro ATX,32,4,Blue / White,False,LGA1155,DDR3,False
ASRock Z68 Extreme4,385.3937595434814,LGA1155,ATX,32,4,Black / Blue,False,LGA1155,DDR3,True
Biostar A770 A2+,86.6053523740303,AM2+/AM2,ATX,16,4,Unknown,False,AM2+,DDR2,True
MSI H61M-P21 (B3),76.11414862375501,LGA1155,Micro ATX,16,2,Black / Blue,False,LGA1155,DDR3,True
MSI 990FXA-GD65,153.63,AM3+,ATX,32,4,Unknown,False,AM3+,DDR3,False
Gigabyte GA-H61M-S2-B3,76.11414862375501,LGA1155,Micro ATX,16,2,Blue / White,False,LGA1155,DDR3,True
ASRock Z68M-ITX/HT,125.22624456248496,LGA1155,Mini ITX,16,2,Black / Blue,False,LGA1155,DDR3,True
Gigabyte GA-M68MT-S2,,AM3+,Micro ATX,8,2,Blue / White,False,AM3+,DDR3,False
Asus P5G41T-M LX PLUS,,LGA775,Micro ATX,8,2,Black / Blue,False,LGA775,DDR2,False
ASRock X79 Extreme3,313.6702230788718,LGA2011,ATX,32,4,Black / Silver,False,LGA2011,DDR3,True
Gigabyte GA-H61MA-D3V,,LGA1155,Micro ATX,16,2,Blue / White,False,LGA1155,DDR3,False
Asus F1A55-M LX PLUS,,FM1,Micro ATX,32,2,Black / Blue,False,FM1,DDR3,False
MSI A55M-P33,97.4408420352215,FM1,Micro ATX,16,2,Black / Blue,False,FM1,DDR3,True
ASRock Z77 Pro4,277.7722293687419,LGA1155,ATX,32,4,Brown / Black,False,LGA1155,DDR3,True
Gigabyte GA-Z77MX-D3H,,LGA1155,Micro ATX,32,4,Blue / White,False,LGA1155,DDR3,False
ASRock Z77 Extreme4-M,339.42768215648044,LGA1155,Micro ATX,32,4,Brown / Black,False,LGA1155,DDR3,True
ASRock B75M,101.29053929776488,LGA1155,Micro ATX,16,2,Brown / Black,False,LGA1155,DDR3,True
ASRock H77 Pro4/MVP,142.243250140778,LGA1155,ATX,32,4,Brown / Black,False,LGA1155,DDR3,True
ASRock B75M-ITX,101.29053929776488,LGA1155,Mini ITX,16,2,Brown / Black,False,LGA1155,DDR3,True
Intel DZ77SL50K,,LGA1155,ATX,32,4,Black / Blue,False,LGA1155,DDR3,False
ASRock 960GM/U3S3 FX,,AM3+,Micro ATX,16,2,Black / Blue,False,AM3+,DDR3,False
Gigabyte GA-Z77X-UP4 TH,298.6619617628144,LGA1155,ATX,32,4,Black / Gray,False,LGA1155,DDR3,True
Asus E45M1-M PRO,128.70841766398885,Integrated E-Series E-450,Micro ATX,8,2,Black / Blue,True,Integrated E-Series E-450,,True
MSI FM2-A75MA-E35,92.98381073714,FM2,Micro ATX,16,2,Black / Blue,False,FM2,DDR3,True
Gigabyte GA-F2A55M-HD2,,FM2,Micro ATX,64,2,Blue / White,False,FM2,DDR3,False
MSI ZH77A-G43,175.01062308522256,LGA1155,ATX,32,4,Black / Blue,False,LGA1155,DDR3,True
Asus Z9PA-U8,,LGA2011,ATX,64,8,Green / Blue,False,LGA2011,DDR3,False
Biostar TA970,,AM3+,ATX,64,4,Black / Red,False,AM3+,DDR3,False
Biostar A960D+,85.95198803634227,AM3+,Micro ATX,16,2,Black / Red,False,AM3+,DDR3,True
Asus Z77-A,277.7722293687419,LGA1155,ATX,32,4,Unknown,False,LGA1155,DDR3,True
ASRock H61MV-ITX,,LGA1155,Mini ITX,16,2,Black / Blue,False,LGA1155,DDR3,False
Gigabyte GA-H61M-USB3H,76.11414862375501,LGA1155,Micro ATX,16,2,Black / Blue,False,LGA1155,DDR3,True
MSI B85M-E33,159.03265347568203,LGA1150,Micro ATX,32,2,Black / Blue,False,LGA1150,DDR4,True
Intel DH87MC,,LGA1150,ATX,32,4,Black / Blue,False,LGA1150,DDR4,False
Gigabyte GA-Z87X-D3H,373.6419394475414,LGA1150,ATX,32,4,Black / Gray,False,LGA1150,DDR4,True
ASRock B85M Pro4/ASM,175.01062308522256,LGA1150,Micro ATX,32,4,Unknown,False,LGA1150,DDR4,True
Gigabyte GA-H81M-S2PH,98.1321249265184,LGA1150,Micro ATX,16,2,Black,False,LGA1150,DDR4,True
Gigabyte GA-F2A88XN-WIFI,,FM2+,Mini ITX,64,2,Unknown,False,FM2+,DDR3,False
Gigabyte GA-F2A88XM-HD3,,FM2+,Micro ATX,64,2,Unknown,False,FM2+,DDR3,False
MSI H81M-E33 V2,98.1321249265184,LGA1150,Micro ATX,16,2,Black / Blue,False,LGA1150,DDR4,True
MSI B85M-P33 V2,95.55572220292188,LGA1150,Micro ATX,16,2,Black / Blue,False,LGA1150,DDR4,True
Gigabyte GA-78LMT-S2P(REV5.0),,AM3+,Micro ATX,16,2,Blue / White,False,AM3+,DDR3,False
ASRock Fatal1ty Z87 Professional,373.6419394475414,LGA1150,ATX,32,4,Black / Red,False,LGA1150,DDR4,True
Gigabyte GA-H81M-HD2,98.1321249265184,LGA1150,Micro ATX,16,2,Black / Silver,False,LGA1150,DDR4,True
ASRock Z97 Extreme3,259.52145712465506,LGA1150,ATX,32,4,Black / Blue,False,LGA1150,DDR4,True
Asus Z97-WS,328.70813929491675,LGA1150,ATX,32,4,Black / Gold,False,LGA1150,DDR4,True
EVGA X79 Dark,462.9239450020472,LGA2011,EATX,64,8,Black / Red,False,LGA2011,DDR3,True
MSI Z97I AC,185.72108631012833,LGA1150,Mini ITX,16,2,Black / Silver,False,LGA1150,DDR4,True
Asus A88XM-E,,FM2+,Micro ATX,32,2,Black / Gold,False,FM2+,DDR3,False
EVGA Z97 Classified,328.70813929491675,LGA1150,EATX,32,4,Black,False,LGA1150,DDR4,True
MSI Z97M-G43,328.70813929491675,LGA1150,Micro ATX,32,4,Black / Blue,False,LGA1150,DDR4,True
ASRock Z97 OC FORMULA,328.70813929491675,LGA1150,ATX,32,4,Black / Yellow,False,LGA1150,DDR4,True
ASRock Z97M-ITX/AC,185.72108631012833,LGA1150,Mini ITX,16,2,Black / Blue,False,LGA1150,DDR4,True
EVGA Micro,,LGA2011-3,Micro ATX,64,4,Black,False,LGA2011-3,DDR4,False
ASRock X99 Extreme3,471.80685361453703,LGA2011-3,ATX,64,4,Black / Blue,False,LGA2011-3,DDR4,True
ASRock H97M Anniversary,139.95117880124369,LGA1150,Micro ATX,32,4,Black / Blue,False,LGA1150,DDR4,True
Gigabyte GA-X99-SOC FORCE,591.6214550526897,LGA2011-3,EATX,64,8,Black / Orange,False,LGA2011-3,DDR4,True
MSI B85M Eco,175.01062308522256,LGA1150,Micro ATX,32,4,Black / Green,False,LGA1150,DDR4,True
Asus H81-PLUS,74.8802257006198,LGA1150,ATX,16,2,Black / Gold,False,LGA1150,DDR4,True
Asus SABERTOOTH Z97 MARK 1/USB 3.1,328.70813929491675,LGA1150,ATX,32,4,Brown / Black,False,LGA1150,DDR4,True
Asus RAMPAGE V EXTREME/U3,,LGA2011-3,EATX,64,8,Black / Red,False,LGA2011-3,DDR4,False
Asus Z97-PRO(Wi-Fi ac)/USB 3.1,328.70813929491675,LGA1150,ATX,32,4,Black / Gold,False,LGA1150,DDR4,True
Gigabyte GA-X99-UD4P,591.6214550526897,LGA2011-3,EATX,64,8,Black / Yellow,False,LGA2011-3,DDR4,True
MSI A88XI AC V2,,FM2+,Mini ITX,16,2,Black / Silver,False,FM2+,DDR3,False
MSI Z97A GAMING 7,328.70813929491675,LGA1150,ATX,32,4,Black / Red,False,LGA1150,DDR4,True
ASRock Fatal1ty X99X Killer/3.1,590.110038316853,LGA2011-3,ATX,128,8,Black / Red,False,LGA2011-3,DDR4,True
Asus Z170M-E D3,395.21514916126625,LGA1151,Micro ATX,64,4,Black / Gold,False,LGA1151,DDR4,True
ASRock Z170 Extreme6,470.3703393139184,LGA1151,ATX,64,4,Black / Gold,False,LGA1151,DDR4,True
