name,price,type,color,psu,side_panel,external_volume,internal_35_bays,form_factor_family,has_builtin_psu,estimated_max_gpu_length,is_estimated_gpu_clearance
Silverstone RL02B-W-USB 3.0,,ATX Mid Tower,Black,0.0,Acrylic,40.4,7,ATX,True,350,True
Silverstone SG06BB-LITE,,Mini ITX Desktop,Silver,0.0,Acrylic,15.9,1,Mini ITX,True,280,True
Xion XON-710P,,MicroATX Slim,Red / Black,300.0,Unknown,9.5,1,MicroATX,True,240,True
Xion XON-710P,,MicroATX Slim,White,300.0,Unknown,9.5,1,MicroATX,True,240,True
Xion XON-791B,,ATX Mid Tower,Black,0.0,Unknown,45.8,3,ATX,True,350,True
Zalman Z12,,ATX Mid Tower,Black,0.0,Unknown,47.7,5,ATX,True,350,True
Apevia 837344000652,,ATX Mid Tower,Silver,350.0,Acrylic,39.5,4,ATX,True,350,True
Apevia ATXB8KLW-SS,,ATX Mid Tower,Silver,0.0,Acrylic,40.3,4,ATX,True,350,True
Apevia MX-Pider,,ATX Full Tower,Silver,500.0,Acrylic,50.9,4,ATX,True,400,True
Apevia X-DMR3,,ATX Mid Tower,Silver,450.0,Unknown,37.1,6,ATX,True,350,True
Apevia X-Dreamer4,,ATX Mid Tower,Black / Red,0.0,Acrylic,43.1,4,ATX,True,350,True
Apex DM-532-U3,,HTPC,Black,275.0,Unknown,13.8,1,,True,250,True
Apex MI-110,,Mini ITX Tower,Black / Silver,250.0,Acrylic,9.7,1,Mini ITX,True,320,True
DIYPC FM08,,ATX Mid Tower,Black,0.0,Unknown,33.8,2,ATX,True,350,True
DIYPC MiniQ1,,MicroATX Mini Tower,Black,0.0,Unknown,24.7,2,MicroATX,True,300,True
DIYPC MiniQ7,,ATX Mini Tower,Black,0.0,Unknown,24.8,2,ATX,True,320,True
Raidmax Super Hurricane,,ATX Mid Tower,Black,0.0,Unknown,36.7,4,ATX,True,350,True
Raidmax Super Hurricane,,ATX Mid Tower,Black,450.0,Unknown,36.7,4,ATX,True,350,True
Raidmax Sting Ray ATX-249B,,ATX Mid Tower,White,0.0,Unknown,43.4,3,ATX,True,350,True
Raidmax Atlas,,ATX Mid Tower,White / Black,0.0,Acrylic,44.7,4,ATX,True,350,True
Raidmax ATX-502WBG,,ATX Mid Tower,Red / Black,0.0,Acrylic,59.5,3,ATX,True,350,True
Raidmax ATX-502WBG,,ATX Mid Tower,Blue / Black,0.0,Acrylic,59.5,3,ATX,True,350,True
Rosewill FB-03,,ATX Mid Tower,Black,0.0,Unknown,26.5,4,ATX,True,350,True
Sentey CS1-1399 PLUS,,ATX Mid Tower,Black / Red,0.0,Unknown,30.3,5,ATX,True,350,True
Sentey CS1-1410,,ATX Mid Tower,Black,400.0,Unknown,30.3,5,ATX,True,350,True
Sentey CS1-1410 PLUS,,ATX Mid Tower,Black,0.0,Unknown,30.3,5,ATX,True,350,True
Sentey CS1-1420 PLUS,,ATX Mid Tower,Black,0.0,Unknown,30.3,5,ATX,True,350,True
Sentey GS-6010,,ATX Mid Tower,Black,0.0,Unknown,36.9,5,ATX,True,350,True
Sentey GS-6060 Plus,,ATX Mid Tower,Black / Blue,0.0,Acrylic,40.2,4,ATX,True,350,True
Topower TP-1687BB-400,,MicroATX Desktop,Black,400.0,Unknown,15.4,1,MicroATX,True,280,True
Topower TP-6208BB,,ATX Mid Tower,Black,0.0,Acrylic,45.8,5,ATX,True,350,True
Xion XON-160P,,ATX Mid Tower,Black / Silver,500.0,Unknown,56.9,5,ATX,True,350,True
Xion XON-301,,ATX Mid Tower,Black / Silver,0.0,Acrylic,45.8,5,ATX,True,350,True
HEC Enterprise,,ATX Mid Tower,Black,0.0,Unknown,45.8,2,ATX,True,350,True
HEC Vigilance,,MicroATX Mini Tower,Black,400.0,Unknown,27.5,2,MicroATX,True,300,True
BitFenix Prodigy,,Mini ITX Tower,Green,0.0,Acrylic,36.0,5,Mini ITX,True,320,True
Lian Li PC-7H,,ATX Mid Tower,Black,0.0,Acrylic,55.5,4,ATX,True,350,True
Lian Li PC-A76WX,,ATX Full Tower,Black,0.0,Acrylic,74.8,12,ATX,True,400,True
Cougar Pioneer,,ATX Mid Tower,Black,0.0,Acrylic,45.8,6,ATX,True,350,True
Gigabyte GZ-PD Plus,,ATX Mid Tower,Black,0.0,Unknown,30.7,4,ATX,True,350,True
Nanoxia DS1WIB,,ATX Mid Tower,Black,0.0,Acrylic,60.0,8,ATX,True,350,True
Nanoxia NXDS1W,,ATX Mid Tower,White,0.0,Acrylic,60.0,8,ATX,True,350,True
In Win IW-Z589T.CQ350TB3U2L,,ATX Mid Tower,Black,350.0,Unknown,45.8,1,ATX,True,350,True
CHENBRO ES34069-BK-180,,Mini ITX Tower,Black,180.0,Unknown,9.4,0,Mini ITX,True,320,True
Aerocool Syclone2,,ATX Mid Tower,Black / Blue,0.0,Unknown,45.8,6,ATX,True,350,True
BitFenix Phenom,,Mini ITX Tower,Black,0.0,Unknown,30.6,6,Mini ITX,True,320,True
BitFenix Phenom,,Mini ITX Tower,White,0.0,Unknown,30.6,6,Mini ITX,True,320,True
DIYPC FM08,,ATX Mid Tower,Black / Red,0.0,Unknown,33.8,2,ATX,True,350,True
Rosewill THRONE-G-Window,,ATX Full Tower,Black,0.0,Acrylic,74.8,10,ATX,True,400,True
Thermaltake Urban 21 BOM,,ATX Mid Tower,Black,0.0,Acrylic,40.1,5,ATX,True,350,True
Gigabyte Sumo Omega,,ATX Mid Tower,Black,0.0,Unknown,61.6,8,ATX,True,350,True
Gigabyte GZ-ZSUCWP,,ATX Mid Tower,Black,0.0,Unknown,61.6,8,ATX,True,350,True
In Win H-Frame Mini,,Mini ITX Tower,Blue / Silver,180.0,Unknown,18.1,0,Mini ITX,True,320,True
Xigmatek CCM-38BBW-U01,,ATX Mid Tower,Black,0.0,Acrylic,67.8,8,ATX,True,350,True
Cubitek Mini Cube,,Mini ITX Tower,Black,0.0,Unknown,18.1,3,Mini ITX,True,320,True
Cubitek Mini Cube,,Mini ITX Tower,Silver,0.0,Unknown,18.1,3,Mini ITX,True,320,True
Cubitek Tattoo Beta 2,,ATX Mid Tower,Black,0.0,Unknown,45.8,5,ATX,True,350,True
Cubitek Tattoo Beta 2,,ATX Mid Tower,Black / Red,0.0,Acrylic,45.8,5,ATX,True,350,True
Cubitek Tattoo Pro 2,,ATX Mid Tower,Black / Red,0.0,Acrylic,45.8,5,ATX,True,350,True
Cubitek Tattoo White,,ATX Mid Tower,Black / White,0.0,Acrylic,45.8,5,ATX,True,350,True
Aerocool DS Cube,,MicroATX Mini Tower,Black,0.0,Unknown,41.5,2,MicroATX,True,300,True
Aerocool DS Cube,,MicroATX Mini Tower,White,0.0,Acrylic,41.5,2,MicroATX,True,300,True
Aerocool DS Cube,,MicroATX Mini Tower,Black / Red,0.0,Acrylic,41.5,2,MicroATX,True,300,True
Aerocool DS Cube,,MicroATX Mini Tower,Black / Orange,0.0,Unknown,41.5,2,MicroATX,True,300,True
Aerocool DS Cube,,MicroATX Mini Tower,Black / White,0.0,Unknown,41.5,2,MicroATX,True,300,True
Aerocool DS Cube,,MicroATX Mini Tower,Black / Gold,0.0,Unknown,41.5,2,MicroATX,True,300,True
Aerocool DS Cube,,MicroATX Mini Tower,Black / Gold,0.0,Acrylic,41.5,2,MicroATX,True,300,True
Nanoxia NXDS4B,,MicroATX Mini Tower,White,0.0,Unknown,31.35,6,MicroATX,True,300,True
Nanoxia NXDS5B,,ATX Full Tower,Black,0.0,Unknown,74.8,11,ATX,True,400,True
Thermaltake ARMOR A30i Speedy,,MicroATX Mini Tower,Black / Red,0.0,Acrylic,35.5,3,MicroATX,True,300,True
Streacom ST-F1CB-EVO,,HTPC,Black,0.0,Unknown,22.0,0,,True,250,True
Diablotek CPA-7630,,ATX Mid Tower,Black / Blue,0.0,Acrylic,31.6,5,ATX,True,350,True
Enermax ECA3310A,,ATX Mid Tower,White,0.0,Acrylic,58.6,7,ATX,True,350,True
Rosewill Legacy MX2-B,,ATX Mid Tower,Black,0.0,Unknown,37.2,3,ATX,True,350,True
Rosewill Legacy QT01-B,,ATX Mid Tower,Black,0.0,Unknown,43.4,4,ATX,True,350,True
Rosewill Legacy QT01-S,,ATX Mid Tower,Black / Silver,0.0,Unknown,43.4,4,ATX,True,350,True
Rosewill Legacy U2-B,,Mini ITX Tower,Black,0.0,Unknown,15.4,2,Mini ITX,True,320,True
Rosewill Legacy U2-B,,Mini ITX Tower,Black,0.0,Acrylic,15.4,2,Mini ITX,True,320,True
Rosewill Legacy U2-S,,Mini ITX Tower,Silver,0.0,Unknown,15.4,2,Mini ITX,True,320,True
Rosewill Legacy V6-B,,Mini ITX Tower,Black,0.0,Unknown,12.5,4,Mini ITX,True,320,True
Silverstone PS07B,,MicroATX Mini Tower,Black / Silver,0.0,Acrylic,31.4,5,MicroATX,True,300,True
Xigmatek Assassin II,,ATX Mid Tower,Black / White,0.0,Acrylic,55.1,5,ATX,True,350,True
Antec NSK3180,,MicroATX Mid Tower,Black,380.0,Unknown,26.6,2,MicroATX,True,330,True
Azza XT-1,,ATX Full Tower,White / Blue,0.0,Acrylic,59.8,6,ATX,True,400,True
BitFenix Colossus Mini,,Mini ITX Tower,Black / White,0.0,Unknown,57.9,5,Mini ITX,True,320,True
CFI Prime 211,,ATX Mid Tower,Black / Red,0.0,Unknown,32.4,2,ATX,True,350,True
Rosewill Legacy U3-B,,MicroATX Mini Tower,Silver,0.0,Acrylic,20.1,2,MicroATX,True,300,True
Rosewill Legacy V3 Plus-B,,Mini ITX Tower,Silver,0.0,Unknown,10.0,1,Mini ITX,True,320,True
Rosewill Legacy V4-B,,MicroATX Mini Tower,Black,0.0,Unknown,18.3,3,MicroATX,True,300,True
Raygo R12-42403,,MicroATX Mid Tower,Black / Silver,0.0,Unknown,35.4,2,MicroATX,True,330,True
Silverstone SG08B-LITE,,Mini ITX Desktop,Black,0.0,Unknown,15.9,1,Mini ITX,True,280,True
Thermaltake Urban T31 Window,,ATX Mid Tower,Black,0.0,Acrylic,45.8,6,ATX,True,350,True
Raidmax ATX-402WB,,ATX Mid Tower,Black,0.0,Acrylic,42.4,3,ATX,True,350,True
Apex EL-660,,ATX Mid Tower,Black,0.0,Unknown,55.4,6,ATX,True,350,True
Wesena HTPC-e4-v3-B,,HTPC,Black,0.0,Unknown,22.0,2,,True,250,True
In Win BP671.FH200B,,Mini ITX Tower,Black,200.0,Unknown,9.1,2,Mini ITX,True,320,True
Lian Li PC-10N,,ATX Mid Tower,Black,0.0,Unknown,45.8,6,ATX,True,350,True
Nanoxia Deep Silence 2 White,,ATX Mid Tower,White,0.0,Unknown,57.0,7,ATX,True,350,True
Rosewill QN100,,ATX Mid Tower,Black,0.0,Unknown,29.7,2,ATX,True,350,True
Thermaltake Urban R21,,ATX Mid Tower,Black,0.0,Unknown,39.8,5,ATX,True,350,True
Cooler Master TC102,,ATX Mid Tower,Black,500.0,Unknown,45.8,2,ATX,True,350,True
Parvum Systems S2.0,,MicroATX Mini Tower,Black / Blue,0.0,Acrylic,31.35,2,MicroATX,True,300,True
Parvum Systems S2.0,,MicroATX Mini Tower,Black / Green,0.0,Acrylic,31.35,2,MicroATX,True,300,True
Parvum Systems S2.0,,MicroATX Mini Tower,Black / Orange,0.0,Acrylic,31.35,2,MicroATX,True,300,True
Parvum Systems S2.0,,MicroATX Mini Tower,Black / Red,0.0,Acrylic,31.35,2,MicroATX,True,300,True
Parvum Systems S2.0,,MicroATX Mini Tower,White / Black,0.0,Acrylic,31.35,2,MicroATX,True,300,True
Parvum Systems S2.0,,MicroATX Mini Tower,White / Blue,0.0,Acrylic,31.35,2,MicroATX,True,300,True
Parvum Systems S2.0,,MicroATX Mini Tower,Orange / White,0.0,Acrylic,31.35,2,MicroATX,True,300,True
Parvum Systems S2.0,,MicroATX Mini Tower,White / Gold,0.0,Acrylic,31.35,2,MicroATX,True,300,True
BitFenix Outlaw USB3.0,,ATX Mid Tower,White / Red,0.0,Unknown,37.6,4,ATX,True,350,True
BitFenix Neos Window,,ATX Mid Tower,White / Purple,0.0,Acrylic,37.0,3,ATX,True,350,True
BitFenix Neos,,ATX Mid Tower,White / Blue,0.0,Unknown,37.0,3,ATX,True,350,True
BitFenix Neos,,ATX Mid Tower,White / Silver,0.0,Unknown,37.0,3,ATX,True,350,True
BitFenix Phenom M Nvidia Edition,,MicroATX Mini Tower,Green / White,0.0,Unknown,30.6,5,MicroATX,True,300,True
Azza Z,,Mini ITX Tower,Black,0.0,Acrylic,16.7,0,Mini ITX,True,320,True
Cooler Master K550,,ATX Mid Tower,Black,0.0,Acrylic,58.3,7,ATX,True,350,True
DIYPC Gamemax08,,ATX Mid Tower,Black / Green,0.0,Unknown,33.8,2,ATX,True,350,True
Rosewill Legacy W1-B,,Mini ITX Tower,Black,0.0,Unknown,31.1,4,Mini ITX,True,320,True
Rosewill Legacy W1-B-Window,,Mini ITX Tower,Black,0.0,Acrylic,31.1,4,Mini ITX,True,320,True
Rosewill Legacy W1-S,,Mini ITX Tower,Silver,0.0,Unknown,31.1,4,Mini ITX,True,320,True
Rosewill Legacy W1-S-Window,,Mini ITX Tower,Silver,0.0,Acrylic,31.1,4,Mini ITX,True,320,True
Aerocool DS Cube,,MicroATX Mini Tower,White,0.0,Unknown,41.5,2,MicroATX,True,300,True
Aerocool DS 200,,ATX Mid Tower,Black,0.0,Unknown,45.8,5,ATX,True,350,True
Aerocool DS 200,,ATX Mid Tower,Black / White,0.0,Unknown,45.8,5,ATX,True,350,True
Lian Li PC-Q36W,,Mini ITX Tower,Silver,0.0,Unknown,25.4,2,Mini ITX,True,320,True
Lian Li PC-Q36W,,Mini ITX Tower,Gold,0.0,Unknown,25.4,2,Mini ITX,True,320,True
Lian Li PC-Q36W,,Mini ITX Tower,Black / Red,0.0,Unknown,25.4,2,Mini ITX,True,320,True
Lian Li PC-V359W,,MicroATX Mid Tower,Black / Red,0.0,Unknown,36.6,3,MicroATX,True,330,True
Deepcool STEAM CASTLE,,MicroATX Mid Tower,White,0.0,Acrylic,47.1,3,MicroATX,True,330,True
Zalman T1U3,,MicroATX Mini Tower,Black,0.0,Unknown,24.7,2,MicroATX,True,300,True
Lian Li PC-Q33,,Mini ITX Tower,Silver,0.0,Unknown,18.1,2,Mini ITX,True,320,True
In Win GR One,,ATX Full Tower,Gray,0.0,Acrylic,81.0,8,ATX,True,400,True
Athenatech SS-PS08,,MicroATX Mid Tower,Black,0.0,Unknown,23.7,4,MicroATX,True,330,True
BitFenix Pandora,,MicroATX Mid Tower,Black,0.0,Acrylic,31.2,2,MicroATX,True,330,True
BitFenix Pandora Core,,MicroATX Mid Tower,Black,0.0,Unknown,31.2,2,MicroATX,True,330,True
BitFenix Pandora,,MicroATX Mid Tower,Silver,0.0,Unknown,31.2,2,MicroATX,True,330,True
BitFenix Pandora Core,,MicroATX Mid Tower,Silver,0.0,Unknown,31.2,2,MicroATX,True,330,True
Lian Li PC-A61,,ATX Mid Tower,Black,0.0,Acrylic,57.4,6,ATX,True,350,True
Lian Li PC-Q01,,Mini ITX Tower,Silver,0.0,Unknown,13.2,2,Mini ITX,True,320,True
Lian Li PC-Q19,,Mini ITX Tower,Silver,0.0,Unknown,22.4,1,Mini ITX,True,320,True
Lian Li PC-Q19,,Mini ITX Tower,Black,0.0,Unknown,22.4,1,Mini ITX,True,320,True
Lian Li PC-V1000L,,ATX Full Tower,Silver,0.0,Unknown,73.6,0,ATX,True,400,True
Lian Li PC-V358,,MicroATX Mid Tower,Silver,0.0,Unknown,36.6,6,MicroATX,True,330,True
DIYPC Mirage-D1,,ATX Mid Tower,Black / White,0.0,Acrylic,37.2,4,ATX,True,350,True
Enermax Thorex,,ATX Mid Tower,Black,0.0,Unknown,45.8,3,ATX,True,350,True
In Win BL641.FH300TB3F,,HTPC,Black,300.0,Unknown,11.6,2,,True,250,True
In Win BL672.FH300TB3F,,HTPC,Black / Silver,0.0,Unknown,11.6,2,,True,250,True
In Win D-FRAME MINI,,Mini ITX Tower,Black / Red,0.0,Tempered Glass,46.3,3,Mini ITX,True,320,True
In Win EC046.CQ450TB3K,,ATX Mid Tower,Black,0.0,Unknown,43.6,4,ATX,True,350,True
In Win S-FRAME,,ATX Full Tower,Black,0.0,Tempered Glass,131.3,4,ATX,True,400,True
Aerocool GT-A,,ATX Mid Tower,Black / Red,0.0,Acrylic,45.8,3,ATX,True,350,True
DIYPC Shadow-H01,,ATX Mid Tower,Black,0.0,Acrylic,47.8,4,ATX,True,350,True
Silverstone FT05,,ATX Mid Tower,Black / Silver,0.0,Acrylic,45.3,2,ATX,True,350,True
Thermaltake Level 10 Titanium,,ATX Full Tower,Black / Silver,0.0,Unknown,129.6,6,ATX,True,400,True
Nanoxia Deep Silence 5,,ATX Full Tower,White,0.0,Unknown,74.8,11,ATX,True,400,True
BitFenix Prodigy M,,MicroATX Mini Tower,Black / Blue,0.0,Acrylic,35.9,4,MicroATX,True,300,True
BitFenix Prodigy M,,MicroATX Mini Tower,Black / Blue,0.0,Unknown,35.9,4,MicroATX,True,300,True
BitFenix Prodigy M,,MicroATX Mini Tower,Black / Green,0.0,Unknown,35.9,4,MicroATX,True,300,True
BitFenix Prodigy M,,MicroATX Mini Tower,Black / Orange,0.0,Unknown,35.9,4,MicroATX,True,300,True
BitFenix Prodigy M,,MicroATX Mini Tower,Black / Red,0.0,Unknown,35.9,4,MicroATX,True,300,True
Lian Li PC-Q26,,Mini ITX Tower,Silver,0.0,Unknown,33.8,10,Mini ITX,True,320,True
Aerocool Strike-X Advance,,ATX Mid Tower,Black,0.0,Acrylic,45.8,0,ATX,True,350,True
Cooltek W1,,Mini ITX Tower,Black,0.0,Unknown,18.1,4,Mini ITX,True,320,True
Cooltek W1,,Mini ITX Tower,Black,0.0,Acrylic,18.1,4,Mini ITX,True,320,True
Cooltek W1,,Mini ITX Tower,Silver,0.0,Unknown,18.1,4,Mini ITX,True,320,True
Cooltek W1,,Mini ITX Tower,Silver,0.0,Acrylic,18.1,4,Mini ITX,True,320,True
Cooler Master Force 500,,ATX Mid Tower,Black,500.0,Unknown,39.8,7,ATX,True,350,True
Cooler Master K280,,ATX Mid Tower,Black,500.0,Unknown,45.8,6,ATX,True,350,True
DIYPC FM18,,ATX Mid Tower,Black / White,0.0,Acrylic,33.8,2,ATX,True,350,True
DIYPC HTPC-Cube,,Mini ITX Tower,Black,0.0,Unknown,18.1,1,Mini ITX,True,320,True
DIYPC Ranger-R4,,ATX Mid Tower,Black / Blue,0.0,Acrylic,41.6,4,ATX,True,350,True
DIYPC Solar-M1,,ATX Mid Tower,Black / Orange,0.0,Acrylic,38.0,5,ATX,True,350,True
Deepcool STEAM CASTLE,,MicroATX Mid Tower,Camo,0.0,Acrylic,47.1,3,MicroATX,True,330,True
Deepcool STEAM CASTLE,,MicroATX Mid Tower,White,0.0,Unknown,47.1,3,MicroATX,True,330,True
Enermax Fulmo ST,,ATX Full Tower,Black / Red,0.0,Acrylic,74.8,8,ATX,True,400,True
Gigabyte GZ-X7B-U3NP,,ATX Mid Tower,Black / Red,0.0,Unknown,45.8,6,ATX,True,350,True
Gigabyte GZ-ZGS4B5,,ATX Mid Tower,Black,0.0,Unknown,45.8,5,ATX,True,350,True
Gigabyte GZ-ZGS5B5,,ATX Mid Tower,Black,0.0,Unknown,45.8,5,ATX,True,350,True
Gigabyte GZ-ZHSGWJ,,ATX Mid Tower,Black / Blue,0.0,Acrylic,45.8,8,ATX,True,350,True
Gigabyte GZ-ZHSHWW,,ATX Mid Tower,Black,0.0,Unknown,45.8,8,ATX,True,350,True
Gigabyte GZ-ZHSMW8,,MicroATX Mini Tower,Black,0.0,Unknown,31.35,3,MicroATX,True,300,True
Lian Li PC-K69,,ATX Mid Tower,Black,0.0,Acrylic,45.8,3,ATX,True,350,True
Lian Li PC-Q33,,Mini ITX Tower,Silver,0.0,Acrylic,18.1,2,Mini ITX,True,320,True
NZXT Phantom 240,,ATX Mid Tower,Black / Gray,0.0,Acrylic,45.8,6,ATX,True,350,True
Raidmax Atomic,,Mini ITX Tower,Black,0.0,Acrylic,18.1,1,Mini ITX,True,320,True
Raidmax Scorpio V,,ATX Mid Tower,Pink,0.0,Acrylic,54.6,8,ATX,True,350,True
RAIJINTEK Metis,,Mini ITX Tower,Silver,0.0,Acrylic,13.4,1,Mini ITX,True,320,True
RAIJINTEK Metis,,Mini ITX Tower,Blue,0.0,Acrylic,13.4,1,Mini ITX,True,320,True
RAIJINTEK Metis,,Mini ITX Tower,Gold,0.0,Acrylic,13.4,1,Mini ITX,True,320,True
RAIJINTEK Metis,,Mini ITX Tower,Black,0.0,Unknown,13.4,1,Mini ITX,True,320,True
RAIJINTEK Metis,,Mini ITX Tower,Blue,0.0,Unknown,13.4,1,Mini ITX,True,320,True
RAIJINTEK Metis,,Mini ITX Tower,Silver,0.0,Unknown,13.4,1,Mini ITX,True,320,True
RAIJINTEK Metis,,Mini ITX Tower,Gold,0.0,Unknown,13.4,1,Mini ITX,True,320,True
BitFenix Aegis,,MicroATX Mid Tower,Blue,0.0,Acrylic,46.2,4,MicroATX,True,330,True
BitFenix Aegis Core,,MicroATX Mid Tower,Red,0.0,Acrylic,46.2,4,MicroATX,True,330,True
BitFenix Aegis,,MicroATX Mid Tower,Yellow,0.0,Acrylic,46.2,4,MicroATX,True,330,True
BitFenix Aegis Core,,MicroATX Mid Tower,Yellow,0.0,Acrylic,46.2,4,MicroATX,True,330,True
Silverstone KL05B,,ATX Mid Tower,Black,0.0,Unknown,45.8,6,ATX,True,350,True
Antec ISK600M,,MicroATX Mini Tower,Black,0.0,Unknown,31.35,3,MicroATX,True,300,True
NOX Coolbay VX,,ATX Mid Tower,Black / Blue,0.0,Unknown,34.3,7,ATX,True,350,True
Sentey Ss6-2441,,MicroATX Mini Tower,White,0.0,Unknown,31.35,2,MicroATX,True,300,True
Sentey Ss6-2441,,MicroATX Mini Tower,Black / White,0.0,Unknown,31.35,2,MicroATX,True,300,True
Azza Nova 8000,,ATX Full Tower,Gunmetal,0.0,Acrylic,74.8,6,ATX,True,400,True
Azza ZEN 8100,,ATX Full Tower,Black,0.0,Acrylic,74.8,6,ATX,True,400,True
DIYPC DIY-BJ05,,ATX Mid Tower,Black,0.0,Unknown,45.8,3,ATX,True,350,True
Azza Draco 207,,ATX Mid Tower,Black / Blue,0.0,Acrylic,45.8,5,ATX,True,350,True
Azza Draco 207,,ATX Mid Tower,Black / Red,0.0,Acrylic,45.8,5,ATX,True,350,True
Silverstone PS11B,,ATX Mid Tower,Black,0.0,Unknown,45.8,3,ATX,True,350,True
Raidmax Troy,,Mini ITX Desktop,Black / Red,0.0,Unknown,15.9,1,Mini ITX,True,280,True
Silverstone KL06B,,MicroATX Mini Tower,Black,0.0,Unknown,31.35,1,MicroATX,True,300,True
Silverstone KL06B,,MicroATX Mini Tower,Black,0.0,Acrylic,31.35,1,MicroATX,True,300,True
Sentey GS-6090,,ATX Mid Tower,Black,0.0,Acrylic,45.8,4,ATX,True,350,True
RAIJINTEK Aeneas,,MicroATX Mini Tower,Black,0.0,Acrylic,31.35,4,MicroATX,True,300,True
RAIJINTEK Aeneas,,MicroATX Mini Tower,White,0.0,Acrylic,31.35,4,MicroATX,True,300,True
Lian Li PC-O5,,HTPC,Black,0.0,Tempered Glass,22.0,2,,True,250,True
Cooler Master CM690 II Advanced,,ATX Mid Tower,Black / White,0.0,Unknown,56.3,6,ATX,True,350,True
Sentey SS1-2423,,HTPC,Black / Silver,0.0,Unknown,22.0,1,,True,250,True
BitFenix Neos,,ATX Mid Tower,Black / Blue,0.0,Acrylic,37.0,3,ATX,True,350,True
BitFenix Aegis,,MicroATX Mid Tower,Black / White,0.0,Acrylic,46.2,4,MicroATX,True,330,True
Cooler Master HAF XM,,ATX Mid Tower,Black / Red,0.0,Acrylic,76.0,6,ATX,True,350,True
Sentey Ss1-2429,,MicroATX Mid Tower,Black / Blue,0.0,Unknown,35.4,0,MicroATX,True,330,True
Sentey Ss1-2429,,MicroATX Mid Tower,Black / Purple,0.0,Unknown,35.4,0,MicroATX,True,330,True
Cooltek W2,,ATX Mid Tower,Black,0.0,Unknown,45.8,3,ATX,True,350,True
Cooltek W2,,ATX Mid Tower,Silver,0.0,Unknown,45.8,3,ATX,True,350,True
DIYPC Adventurer-I8,,ATX Mid Tower,Black / Blue,0.0,Acrylic,45.8,2,ATX,True,350,True
DIYPC Adventurer-I8,,ATX Mid Tower,Black / Green,0.0,Acrylic,45.8,2,ATX,True,350,True
DIYPC Adventurer-I8,,ATX Mid Tower,Black / Red,0.0,Acrylic,45.8,2,ATX,True,350,True
Aerocool QS-102,,HTPC,Black,0.0,Unknown,22.0,0,,True,250,True
Aerocool QS-102,,HTPC,Black,400.0,Unknown,22.0,0,,True,250,True
JMAX JX-FM500B,,MicroATX Mini Tower,Black,0.0,Unknown,31.35,0,MicroATX,True,300,True
DIYPC Cuboid,,MicroATX Mini Tower,Black / Blue,0.0,Acrylic,31.35,3,MicroATX,True,300,True
Raidmax Element,,Mini ITX Desktop,Black / Green,0.0,Unknown,15.9,2,Mini ITX,True,280,True
Raidmax Element,,Mini ITX Desktop,Black / Pink,0.0,Unknown,15.9,2,Mini ITX,True,280,True
Raidmax Element,,Mini ITX Desktop,Black / Gray,450.0,Unknown,15.9,2,Mini ITX,True,280,True
Antec P50,,MicroATX Mini Tower,Black,0.0,Acrylic,31.35,3,MicroATX,True,300,True
Aerocool Aero-500 - C,,ATX Mid Tower,White / Black,0.0,Acrylic,45.1,4,ATX,True,350,True
Aerocool Aero-800,,ATX Mid Tower,Black / Blue,0.0,Acrylic,45.8,2,ATX,True,350,True
Aerocool Aero-800,,ATX Mid Tower,Black / Gray,0.0,Acrylic,45.8,2,ATX,True,350,True
Silverstone ML08,,HTPC,Black,0.0,Acrylic,22.0,0,,True,250,True
Logisys CS136BK,,ATX Mid Tower,Black / Silver,480.0,Unknown,23.7,3,ATX,True,350,True
Rosewill WolfStone,,ATX Mid Tower,Black,0.0,Unknown,45.8,8,ATX,True,350,True
Raidmax EXO,,ATX Mid Tower,Black / Blue,0.0,Unknown,45.8,2,ATX,True,350,True
DIYPC Futurus,,MicroATX Mid Tower,Black / Blue,0.0,Acrylic,35.4,2,MicroATX,True,330,True
DIYPC Futurus,,MicroATX Mid Tower,White,0.0,Acrylic,35.4,2,MicroATX,True,330,True
SHARKOON CA-I,,Mini ITX Desktop,Black,0.0,Unknown,15.9,1,Mini ITX,True,280,True
SHARKOON CA-I,,Mini ITX Desktop,Silver,0.0,Unknown,15.9,1,Mini ITX,True,280,True
SHARKOON CA-M,,MicroATX Mini Tower,Silver,0.0,Unknown,31.35,2,MicroATX,True,300,True
In Win 909,,ATX Full Tower,Black,0.0,Tempered Glass,74.8,4,ATX,True,400,True
In Win 909,,ATX Full Tower,Silver,0.0,Tempered Glass,74.8,4,ATX,True,400,True
RAIJINTEK STYX,,MicroATX Mini Tower,Black,0.0,Acrylic,31.35,3,MicroATX,True,300,True
RAIJINTEK STYX,,MicroATX Mini Tower,Gold,0.0,Acrylic,31.35,3,MicroATX,True,300,True
RAIJINTEK STYX,,MicroATX Mini Tower,Black,0.0,Unknown,31.35,3,MicroATX,True,300,True
SHARKOON BD28,,ATX Mid Tower,Black / Red,0.0,Acrylic,45.8,3,ATX,True,350,True
Silverstone RVX01 Window,,ATX Mid Tower,Black / Blue,0.0,Acrylic,45.8,4,ATX,True,350,True
Silverstone RVX01,,ATX Mid Tower,Black,0.0,Unknown,45.8,4,ATX,True,350,True
Silverstone RVX01 Window,,ATX Mid Tower,Black / Red,0.0,Acrylic,45.8,4,ATX,True,350,True
Silverstone RVX01 Window,,ATX Mid Tower,Black / Green,0.0,Acrylic,45.8,4,ATX,True,350,True
